country,area,vessel,gear,rigging,door,year,month,day,haul_number,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,type_of_file,bottom_temperature_beginning,bottom_temperature_end,measuring_system_temp,number_of_the_stratum,part_of_the_codend,name_of_survey,bottom_salinity_beginning,bottom_salinity_end,measuring_system_sal
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,12,84.0000,S,505.0000,1,3719.1700,1145.7900,124.0000,535.0000,1,3717.9200,1146.4700,127.0000,30.0000,V,R,3,2685.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.0600,15.0600,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,12,85.0000,S,704.0000,1,3712.1400,1150.8500,145.0000,734.0000,1,3712.1000,1152.3500,132.0000,30.0000,V,R,3,2593.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.0900,15.0600,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,12,86.0000,S,943.0000,1,3701.5100,1205.1300,114.0000,1013.0000,1,3700.6300,1206.5400,121.0000,30.0000,V,R,3,2639.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.1800,15.0900,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,12,87.0000,S,1143.0000,1,3703.1900,1213.8500,112.0000,1213.0000,1,3704.1200,1215.2200,114.0000,30.0000,V,R,3,2639.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.0900,15.1300,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,13,89.0000,S,435.0000,1,3656.8900,1231.4500,117.0000,505.0000,1,3657.2600,1229.6700,120.0000,30.0000,V,R,3,2732.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.1200,15.0900,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,13,90.0000,S,621.0000,1,3655.8900,1220.9500,118.0000,651.0000,1,3655.6900,1219.1400,119.0000,30.0000,V,R,3,2685.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.1500,15.1200,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,13,91.0000,S,839.0000,1,3651.5100,1214.2400,710.0000,937.0000,1,3649.8000,1217.1300,161.0000,58.0000,V,R,3,5371.0000,22.0000,186.0000,E,150.0000,2050.0000,14.0000,0,0,TA,14.1700,14.1100,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,13,92.0000,S,1133.0000,1,3652.5400,1215.8000,349.0000,1233.0000,1,3653.8600,1212.5900,385.0000,60.0000,V,R,3,5371.0000,22.0000,184.0000,E,150.0000,1400.0000,14.0000,0,0,TA,14.5400,14.3900,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,13,93.0000,S,1411.0000,1,3657.1500,1223.3900,120.0000,1441.0000,1,3657.4600,1225.1900,123.0000,30.0000,V,R,3,2732.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.0000,15.0000,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,14,94.0000,S,315.0000,1,3707.0000,1223.2600,130.0000,345.0000,1,3708.4900,1223.1400,130.0000,30.0000,V,R,3,2732.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.1200,15.0900,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,14,95.0000,S,459.0000,1,3710.3600,1216.8900,75.0000,559.0000,1,3709.8000,1215.2100,75.0000,60.0000,V,R,3,5278.0000,22.0000,162.0000,E,100.0000,450.0000,14.0000,0,0,TA,15.0300,15.0900,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,14,96.0000,S,623.0000,1,3710.5700,1212.7600,68.0000,653.0000,1,3711.9500,1212.5700,66.0000,30.0000,V,R,3,2685.0000,22.0000,162.0000,E,100.0000,450.0000,14.0000,0,0,TA,15.4000,15.2800,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,14,99.0000,S,1125.0000,1,3714.1600,1204.8200,86.0000,1155.0000,1,3714.5300,1203.0500,82.0000,30.0000,V,R,3,2732.0000,22.0000,162.0000,E,100.0000,450.0000,14.0000,0,0,TA,15.1500,15.1200,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,14,100.0000,S,1236.0000,1,3715.2100,1203.5600,81.0000,1306.0000,1,3715.4500,1205.2400,84.0000,30.0000,V,R,3,2732.0000,22.0000,162.0000,E,100.0000,450.0000,14.0000,0,0,TA,15.1200,15.1200,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,14,101.0000,S,1359.0000,1,3716.4000,1203.3800,79.0000,1429.0000,1,3717.7800,1203.8200,80.0000,30.0000,V,R,3,2732.0000,22.0000,162.0000,E,100.0000,450.0000,14.0000,0,0,TA,15.8600,15.0300,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,15,102.0000,S,326.0000,1,3644.2700,1229.8000,610.0000,426.0000,1,3644.6600,1226.1200,618.0000,60.0000,V,R,3,5463.0000,22.0000,185.0000,E,150.0000,1750.0000,14.0000,0,0,TA,14.1100,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,15,103.0000,S,602.0000,1,3645.0800,1226.6700,581.0000,702.0000,1,3645.4900,1222.9000,693.0000,60.0000,V,R,3,5463.0000,22.0000,185.0000,E,150.0000,1900.0000,14.0000,0,0,TA,14.1100,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,15,104.0000,S,852.0000,1,3651.5600,1227.4000,303.0000,952.0000,1,3651.3700,1231.0800,300.0000,60.0000,V,R,3,5463.0000,22.0000,181.0000,E,150.0000,1075.0000,14.0000,0,0,TA,14.8200,14.7900,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,15,105.0000,S,1206.0000,1,3703.4900,1241.5900,271.0000,1306.0000,1,3706.4400,1240.8400,280.0000,60.0000,V,R,3,5463.0000,22.0000,181.0000,E,150.0000,1075.0000,14.0000,0,0,TA,14.8800,14.8500,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,15,106.0000,S,1403.0000,1,3703.9400,1242.0200,298.0000,1503.0000,1,3701.1300,1243.0600,298.0000,60.0000,V,R,3,5371.0000,22.0000,181.0000,E,150.0000,1150.0000,14.0000,0,0,TA,14.7900,14.6600,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,16,107.0000,S,321.0000,1,3645.6600,1244.2000,509.0000,421.0000,1,3642.9400,1245.6100,558.0000,60.0000,V,R,3,5556.0000,22.0000,185.0000,E,150.0000,1700.0000,14.0000,0,0,TA,14.1700,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,16,108.0000,S,549.0000,1,3641.8900,1245.7400,590.0000,632.0000,1,3639.8200,1244.8900,612.0000,43.0000,V,R,3,3849.0000,22.0000,185.0000,E,150.0000,1900.0000,14.0000,0,0,TA,14.1400,14.0800,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,16,109.0000,S,850.0000,1,3639.5600,1239.8800,688.0000,950.0000,1,3640.1700,1243.4400,642.0000,60.0000,V,R,3,5371.0000,22.0000,186.0000,E,150.0000,2000.0000,14.0000,0,0,TA,14.1700,14.0800,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,16,110.0000,S,1138.0000,1,3639.8000,1240.9400,697.0000,1238.0000,1,3640.1500,1243.9900,620.0000,60.0000,V,R,3,5463.0000,22.0000,186.0000,E,150.0000,2000.0000,14.0000,0,0,TA,14.0800,14.0800,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,16,111.0000,S,1423.0000,1,3643.0700,1246.5500,587.0000,1514.0000,1,3642.4800,1249.5000,800.0000,51.0000,V,R,3,4486.0000,22.0000,186.0000,E,150.0000,2100.0000,14.0000,0,0,TA,14.1100,14.1400,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,17,112.0000,S,329.0000,1,3708.6600,1259.7500,373.0000,429.0000,1,3705.8000,1258.6700,324.0000,60.0000,V,R,3,5463.0000,22.0000,184.0000,E,150.0000,1400.0000,14.0000,0,0,TA,14.4500,14.6300,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,17,113.0000,S,532.0000,1,3707.8700,1258.9400,349.0000,632.0000,1,3710.8300,1259.5900,373.0000,60.0000,V,R,3,5463.0000,22.0000,184.0000,E,150.0000,1400.0000,14.0000,0,0,TA,14.5700,14.4500,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,17,114.0000,S,747.0000,1,3709.1200,1257.3900,309.0000,847.0000,1,3706.3000,1258.7800,333.0000,60.0000,V,R,3,5556.0000,22.0000,182.0000,E,150.0000,1225.0000,14.0000,0,0,TA,14.9700,14.6000,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,18,115.0000,S,322.0000,1,3719.7500,1245.1200,207.0000,422.0000,1,3717.8900,1247.7800,222.0000,60.0000,V,R,3,5463.0000,22.0000,178.0000,E,150.0000,900.0000,14.0000,0,0,TA,15.0600,15.0000,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,20,116.0000,S,753.0000,1,3714.5100,1236.5500,151.0000,823.0000,1,3713.0400,1236.4800,160.0000,30.0000,V,R,3,2685.0000,22.0000,173.0000,E,100.0000,700.0000,14.0000,0,0,TA,15.1200,15.1200,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,20,117.0000,S,1024.0000,1,3706.9600,1235.5900,176.0000,1054.0000,1,3705.8100,1234.4200,165.0000,30.0000,V,R,3,2732.0000,22.0000,177.0000,E,100.0000,850.0000,14.0000,0,0,TA,15.0900,15.1500,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,20,118.0000,S,1203.0000,1,3700.0000,1248.3000,387.0000,1300.0000,1,3702.5100,1249.4500,388.0000,57.0000,V,R,3,5102.0000,22.0000,184.0000,E,150.0000,1400.0000,14.0000,0,0,TA,14.4500,14.4500,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,20,119.0000,S,1550.0000,1,3702.9300,1249.3100,398.0000,1631.0000,1,3702.8100,1251.8400,368.0000,41.0000,V,R,3,3733.0000,22.0000,184.0000,E,150.0000,1400.0000,14.0000,0,0,TA,14.4500,14.4800,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,21,120.0000,S,302.0000,1,3707.4000,1343.3600,25.0000,332.0000,1,3707.8700,1341.6000,26.0000,30.0000,V,R,3,2824.0000,22.0000,156.0000,E,100.0000,350.0000,14.0000,0,0,TA,20.5000,19.6200,SA,13411.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,21,121.0000,S,432.0000,1,3704.9800,1335.3700,82.0000,502.0000,1,3704.0000,1336.7800,92.0000,30.0000,V,R,3,2732.0000,22.0000,167.0000,E,100.0000,550.0000,14.0000,0,0,TA,15.3400,15.1500,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,21,122.0000,S,538.0000,1,3703.9100,1337.1600,92.0000,608.0000,1,3704.1200,1335.3200,103.0000,30.0000,V,R,3,2685.0000,22.0000,167.0000,E,100.0000,550.0000,14.0000,0,0,TA,15.1500,15.1200,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,21,123.0000,S,828.0000,1,3704.7600,1329.0100,280.0000,928.0000,1,3702.2900,1331.1300,355.0000,60.0000,V,R,3,5556.0000,22.0000,181.0000,E,150.0000,1150.0000,14.0000,0,0,TA,14.9400,14.6000,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,21,124.0000,S,1039.0000,1,3701.0900,1328.3700,600.0000,1139.0000,1,3658.5800,1326.4600,684.0000,60.0000,V,R,3,5556.0000,22.0000,185.0000,E,150.0000,1900.0000,14.0000,0,0,TA,14.3500,14.2000,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,21,125.0000,S,1339.0000,1,3704.0100,1323.1300,582.0000,1439.0000,1,3702.4800,1320.1000,615.0000,60.0000,V,R,3,5371.0000,22.0000,185.0000,E,150.0000,1800.0000,14.0000,0,0,TA,14.3000,14.2300,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,22,126.0000,S,314.0000,1,3706.8600,1315.5700,538.0000,414.0000,1,3705.4500,1318.8100,562.0000,60.0000,V,R,3,5556.0000,22.0000,185.0000,E,150.0000,1700.0000,14.0000,0,0,TA,14.2300,14.2300,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,22,127.0000,S,652.0000,1,3659.6600,1302.9700,310.0000,752.0000,1,3658.5400,1306.3200,425.0000,60.0000,V,R,3,5556.0000,22.0000,183.0000,E,150.0000,1300.0000,14.0000,0,0,TA,14.8200,14.4500,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2015,7,23,128.0000,S,314.0000,1,3714.8100,1247.0700,191.0000,344.0000,1,3715.4400,1245.3600,199.0000,30.0000,V,R,3,2732.0000,22.0000,177.0000,E,100.0000,850.0000,14.0000,0,0,TA,15.0900,15.0300,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,7,1.0000,S,723.0000,1,3725.0000,1224.3400,104.0000,753.0000,1,3725.7800,1225.7600,127.0000,30.0000,V,R,3,2639.0000,22.0000,167.0000,E,100.0000,550.0000,14.0000,0,0,TA,15.1600,15.0600,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,7,2.0000,S,844.0000,1,3725.0400,1227.0000,123.0000,914.0000,1,3725.1900,1228.8500,140.0000,30.0000,V,R,3,2685.0000,22.0000,167.0000,E,100.0000,550.0000,14.0000,0,0,TA,15.4000,15.2800,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,7,3.0000,S,1049.0000,1,3724.5400,1230.2600,147.0000,1119.0000,1,3723.1300,1230.5800,143.0000,30.0000,V,R,3,2639.0000,22.0000,173.0000,E,100.0000,700.0000,14.0000,0,0,TA,15.3100,15.2800,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,7,4.0000,S,1208.0000,1,3723.3100,1231.5500,149.0000,1238.0000,1,3722.0000,1232.0000,158.0000,30.0000,V,R,3,2593.0000,22.0000,173.0000,E,100.0000,700.0000,14.0000,0,0,TA,15.2500,15.2500,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,7,5.0000,S,1400.0000,1,3714.1400,1236.4800,151.0000,1430.0000,1,3712.7300,1236.5200,162.0000,30.0000,V,R,3,2593.0000,22.0000,173.0000,E,100.0000,700.0000,14.0000,0,0,TA,15.2500,15.2200,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,8,6.0000,S,318.0000,1,3540.7300,1304.0800,265.0000,418.0000,1,3538.8600,1306.7400,270.0000,60.0000,V,R,3,5278.0000,22.0000,179.0000,E,150.0000,1000.0000,14.0000,0,0,TA,14.7000,14.6000,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,8,7.0000,S,552.0000,1,3535.4400,1311.7600,446.0000,652.0000,1,3533.8100,1314.6900,480.0000,60.0000,V,R,3,5371.0000,22.0000,184.0000,E,150.0000,1500.0000,14.0000,0,0,TA,14.1700,14.1700,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,8,8.0000,S,822.0000,1,3529.5200,1319.9700,414.0000,915.0000,1,3528.2200,1322.8600,393.0000,53.0000,V,R,3,4826.0000,22.0000,184.0000,E,150.0000,1500.0000,14.0000,0,0,TA,14.2300,14.3000,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,8,9.0000,S,1103.0000,1,3535.2100,1322.2000,607.0000,1152.0000,1,3533.9900,1324.5500,620.0000,49.0000,V,R,3,4235.0000,22.0000,185.0000,E,150.0000,1800.0000,14.0000,0,0,TA,14.1400,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,8,10.0000,S,1307.0000,1,3530.9700,1322.8200,497.0000,1407.0000,1,3528.8400,1325.4000,445.0000,60.0000,V,R,3,5371.0000,22.0000,184.0000,E,150.0000,1500.0000,14.0000,0,0,TA,14.2000,14.2700,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,9,11.0000,S,319.0000,1,3535.8400,1320.6300,559.0000,419.0000,1,3536.6300,1317.1900,508.0000,60.0000,V,R,3,5278.0000,22.0000,185.0000,E,150.0000,1600.0000,14.0000,0,0,TA,14.1100,14.1700,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,9,12.0000,S,700.0000,1,3551.2800,1324.0400,708.0000,755.0000,1,3551.9200,1320.9200,683.0000,55.0000,V,R,3,4838.0000,22.0000,186.0000,E,150.0000,2000.0000,14.0000,0,0,TA,14.1100,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,9,13.0000,S,935.0000,1,3557.4500,1326.1400,672.0000,1027.0000,1,3559.9700,1326.0600,680.0000,52.0000,V,R,3,4574.0000,22.0000,186.0000,E,150.0000,2000.0000,14.0000,0,0,TA,14.1100,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,9,14.0000,S,1140.0000,1,3600.2100,1326.2200,681.0000,1230.0000,1,3602.5900,1326.6700,678.0000,50.0000,V,R,3,4476.0000,22.0000,186.0000,E,150.0000,2000.0000,14.0000,0,0,TA,14.1100,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,9,15.0000,S,1425.0000,1,3558.5300,1317.1300,627.0000,1525.0000,1,3555.7600,1317.8600,613.0000,60.0000,V,R,3,5186.0000,22.0000,185.0000,E,150.0000,1900.0000,14.0000,0,0,TA,14.1400,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,10,16.0000,S,330.0000,1,3553.0900,1313.7900,500.0000,415.0000,1,3553.6100,1316.3300,500.0000,45.0000,V,R,3,3959.0000,22.0000,185.0000,E,150.0000,1600.0000,14.0000,0,0,TA,14.1700,14.1700,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,10,17.0000,S,600.0000,1,3559.9800,1322.5400,637.0000,700.0000,1,3602.6800,1321.5300,657.0000,60.0000,V,R,3,5278.0000,22.0000,185.0000,E,150.0000,1900.0000,14.0000,0,0,TA,14.1100,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,10,18.0000,S,855.0000,1,3606.3200,1326.8300,594.0000,955.0000,1,3607.9900,1323.6200,610.0000,60.0000,V,R,3,5371.0000,22.0000,185.0000,E,150.0000,1700.0000,14.0000,0,0,TA,14.1400,14.1400,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,10,19.0000,S,1107.0000,1,3606.3700,1319.5700,671.0000,1205.0000,1,3606.3800,1315.9600,661.0000,58.0000,V,R,3,5192.0000,22.0000,185.0000,E,150.0000,1900.0000,14.0000,0,0,TA,14.1400,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,10,20.0000,S,1311.0000,1,3606.8800,1313.3900,666.0000,1411.0000,1,3608.1600,1310.0500,662.0000,60.0000,V,R,3,5278.0000,22.0000,185.0000,E,150.0000,1900.0000,14.0000,0,0,TA,14.1100,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,11,21.0000,S,313.0000,1,3611.1400,1312.6900,690.0000,413.0000,1,3613.2900,1310.2800,700.0000,60.0000,V,R,3,5278.0000,22.0000,186.0000,E,150.0000,2000.0000,14.0000,0,0,TA,14.1100,14.1100,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,14,22.0000,S,1155.0000,1,3734.4000,1234.0100,45.0000,1225.0000,1,3733.1300,1234.8600,50.0000,30.0000,V,R,3,2685.0000,22.0000,156.0000,E,100.0000,350.0000,14.0000,0,0,TA,16.7900,15.4600,SA,13411.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,14,23.0000,S,1254.0000,1,3732.3000,1236.1700,52.0000,1324.0000,1,3731.2300,1237.5100,58.0000,30.0000,V,R,3,2685.0000,22.0000,156.0000,E,100.0000,350.0000,14.0000,0,0,TA,15.4900,15.4000,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,14,24.0000,S,1408.0000,1,3731.3000,1241.8200,45.0000,1435.0000,1,3731.5600,1243.5600,45.0000,27.0000,V,R,3,2417.0000,22.0000,156.0000,E,100.0000,350.0000,14.0000,0,0,TA,15.3700,15.4300,SA,13411.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,14,25.0000,S,1535.0000,1,3732.8600,1250.4500,33.0000,1605.0000,1,3731.9900,1251.9300,37.0000,30.0000,V,R,3,2732.0000,22.0000,152.0000,E,100.0000,300.0000,14.0000,0,0,TA,16.0400,15.7500,SA,13411.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,15,26.0000,S,529.0000,1,3726.3800,1249.8200,88.0000,559.0000,1,3727.4600,1248.7400,84.0000,30.0000,V,R,3,2639.0000,22.0000,167.0000,E,100.0000,550.0000,14.0000,0,0,TA,15.3400,15.3400,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,15,27.0000,S,651.0000,1,3728.8400,1254.3300,51.0000,721.0000,1,3727.7900,1255.5900,55.0000,30.0000,V,R,3,2778.0000,22.0000,156.0000,E,100.0000,350.0000,14.0000,0,0,TA,15.3700,15.3100,SA,13412.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,17,28.0000,S,311.0000,1,3715.5800,1314.7800,136.0000,341.0000,1,3714.8000,1316.2400,137.0000,30.0000,V,R,3,2639.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.1900,15.1900,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,17,29.0000,S,425.0000,1,3712.2200,1320.2300,132.0000,455.0000,1,3711.2200,1321.7200,130.0000,30.0000,V,R,3,2685.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.1900,15.2200,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,17,30.0000,S,555.0000,1,3716.0000,1322.8800,46.0000,625.0000,1,3715.3900,1324.5300,44.0000,30.0000,V,R,3,2732.0000,22.0000,156.0000,E,100.0000,350.0000,14.0000,0,0,TA,15.5200,15.3400,SA,13411.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,17,31.0000,S,657.0000,1,3715.1400,1327.4700,34.0000,727.0000,1,3714.2300,1328.9800,35.0000,30.0000,V,R,3,2685.0000,22.0000,152.0000,E,100.0000,300.0000,14.0000,0,0,TA,15.3700,15.3400,SA,13411.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,17,32.0000,S,850.0000,1,3708.3900,1326.1400,110.0000,920.0000,1,3709.0000,1324.5800,128.0000,30.0000,V,R,3,2732.0000,22.0000,169.0000,E,100.0000,600.0000,14.0000,0,0,TA,15.3100,15.2500,SA,13413.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,17,33.0000,S,1107.0000,1,3705.9000,1318.3700,554.0000,1207.0000,1,3707.4500,1315.3300,528.0000,60.0000,V,R,3,5463.0000,22.0000,185.0000,E,150.0000,1700.0000,14.0000,0,0,TA,14.3600,14.3600,SA,13415.0000,S,MEDITS,-1.0000,-1.0000,NA
ITA,16,SAN,GOC73,GC73,WHS8,2016,7,17,34.0000,S,1429.0000,1,3708.3300,1257.7900,340.0000,1529.0000,1,3710.9900,1256.6400,240.0000,60.0000,V,R,3,5371.0000,22.0000,182.0000,E,150.0000,1225.0000,14.0000,0,0,TA,14.6000,14.8800,SA,13414.0000,S,MEDITS,-1.0000,-1.0000,NA
